设备类别,标注json文件名称,data_path,json_path,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode62,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11192/11192_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11192,/11192,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode63,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11193/11193_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11193,/11193,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode64,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11194/11194_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11194,/11194,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode65,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11195/11195_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11195,/11195,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode66,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11196/11196_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11196,/11196,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode67,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11197/11197_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11197,/11197,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode68,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11198/11198_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11198,/11198,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode69,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11199/11199_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11199,/11199,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode70,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11201/11201_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11201,/11201,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode71,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11202/11202_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11202,/11202,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode72,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11203/11203_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11203,/11203,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode73,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11204/11204_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11204,/11204,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode74,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11205/11205_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11205,/11205,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode75,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11206/11206_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11206,/11206,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode76,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11207/11207_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11207,/11207,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode77,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11208/11208_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11208,/11208,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode78,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11209/11209_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11209,/11209,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode79,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11210/11210_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11210,/11210,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode80,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11212/11212_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11212,/11212,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode81,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11213/11213_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11213,/11213,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode82,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11214/11214_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11214,/11214,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode83,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11215/11215_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11215,/11215,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode84,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11216/11216_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11216,/11216,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode85,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11217/11217_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11217,/11217,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode86,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11218/11218_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11218,/11218,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode87,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11219/11219_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11219,/11219,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode88,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11220/11220_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11220,/11220,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode89,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11221/11221_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11221,/11221,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode90,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11223/11223_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11223,/11223,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode91,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11224/11224_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11224,/11224,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode92,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11225/11225_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11225,/11225,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode93,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11226/11226_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11226,/11226,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode94,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11227/11227_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11227,/11227,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode95,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11228/11228_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11228,/11228,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode96,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11229/11229_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11229,/11229,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode97,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11230/11230_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11230,/11230,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode98,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11231/11231_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11231,/11231,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode99,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11232/11232_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11232,/11232,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode100,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10986/10986_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10986,/10986,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode101,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10987/10987_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10987,/10987,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode102,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10988/10988_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10988,/10988,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode103,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10989/10989_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10989,/10989,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode104,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10990/10990_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10990,/10990,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode105,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10991/10991_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10991,/10991,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode106,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10992/10992_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10992,/10992,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode107,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10993/10993_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10993,/10993,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode108,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10994/10994_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10994,/10994,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode109,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10995/10995_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10995,/10995,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode110,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10997/10997_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10997,/10997,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode111,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10998/10998_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10998,/10998,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode112,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10999/10999_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10999,/10999,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode113,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11000/11000_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11000,/11000,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode114,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11001/11001_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11001,/11001,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode115,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11002/11002_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11002,/11002,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode116,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11003/11003_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11003,/11003,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode117,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11004/11004_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11004,/11004,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode118,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11005/11005_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11005,/11005,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode119,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11006/11006_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11006,/11006,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode120,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11008/11008_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11008,/11008,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode121,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11009/11009_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11009,/11009,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode122,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11010/11010_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11010,/11010,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode123,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11011/11011_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11011,/11011,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode124,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11012/11012_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11012,/11012,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode125,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11013/11013_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11013,/11013,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode126,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11014/11014_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11014,/11014,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode127,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11015/11015_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11015,/11015,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode128,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11016/11016_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11016,/11016,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode129,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11017/11017_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11017,/11017,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode130,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11019/11019_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11019,/11019,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode131,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11020/11020_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11020,/11020,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode132,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11021/11021_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11021,/11021,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode133,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11022/11022_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11022,/11022,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode134,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11023/11023_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11023,/11023,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode135,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11024/11024_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11024,/11024,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode136,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11025/11025_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11025,/11025,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode137,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11026/11026_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11026,/11026,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode138,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11027/11027_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11027,/11027,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode139,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11028/11028_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11028,/11028,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode140,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11030/11030_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11030,/11030,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode141,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11031/11031_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11031,/11031,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode142,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11032/11032_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11032,/11032,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode143,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11033/11033_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11033,/11033,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode144,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11034/11034_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11034,/11034,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode145,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11035/11035_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11035,/11035,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode146,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11036/11036_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11036,/11036,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode147,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11037/11037_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11037,/11037,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode148,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11038/11038_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11038,/11038,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode149,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11039/11039_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11039,/11039,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode150,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11041/11041_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11041,/11041,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode151,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11042/11042_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11042,/11042,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode152,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11043/11043_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11043,/11043,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode153,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11044/11044_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11044,/11044,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode154,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11045/11045_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11045,/11045,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode155,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11046/11046_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11046,/11046,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode156,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11047/11047_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/11047,/11047,_cam_high.mp4
